65,77,30,0,0
86,88,65,0,1
55,59,82,1,0
90,83,82,0,1
52,59,13,0,1
74,77,54,0,1
88,90,72,1,0
43,49,114,0,0
81,82,34,0,0
71,63,42,0,1
88,88,69,1,0
63,66,100,0,1
93,100,93,0,0
53,58,85,1,0
48,55,58,0,0
41,49,56,0,0
90,96,86,1,0
105,109,127,0,0
106,109,130,1,0
40,46,40,0,0
79,86,115,0,0
58,67,28,1,0
91,95,85,1,0
76,84,18,0,1
100,97,111,0,0
41,52,126,0,0
97,96,94,0,0
85,91,76,1,0
101,108,122,1,0
88,92,83,1,0
95,100,102,0,1
42,48,88,0,0
73,80,115,0,0
40,49,77,0,0
87,91,56,1,0
61,68,26,1,0
63,65,31,0,1
81,86,57,1,0
59,69,112,0,1
52,58,62,0,0
43,48,83,0,0
51,54,87,0,0
49,57,95,0,0
108,110,134,1,0
102,108,122,1,0
50,56,90,1,0
53,62,55,0,0
69,78,36,0,1
48,57,22,0,0
77,69,54,0,1
81,73,65,0,1
50,55,98,0,0
48,58,23,0,0
41,48,70,0,0
53,55,39,1,0
62,65,47,0,0
73,72,128,0,0
42,48,66,0,0
101,103,121,0,0
42,49,102,0,0
71,75,130,0,0
54,62,58,1,0
91,92,77,1,0
57,59,79,1,0
68,72,42,0,1
46,51,118,0,1
65,66,35,1,0
51,53,33,0,0
71,72,44,0,1
96,91,97,0,1
43,49,20,0,0
77,84,60,1,0
42,46,32,0,0
56,64,64,1,0
74,83,55,1,0
49,54,96,0,0
105,111,134,0,0
91,91,79,1,0
98,96,89,1,0
62,56,26,0,1
60,70,108,0,1
90,101,103,1,0
91,87,86,0,1
48,51,96,0,0
52,61,55,1,0
39,47,60,0,0
54,59,84,1,0
88,80,77,0,1
65,73,24,0,0
50,57,43,0,0
99,105,118,1,0
42,49,99,0,0
82,92,78,0,1
43,50,29,0,0
77,81,15,0,1
82,89,72,0,1
67,77,30,0,0
42,48,78,0,0
77,71,60,0,1
99,106,124,0,0
64,67,78,1,0
72,80,22,0,0
51,60,51,1,0
71,76,133,0,0
46,52,124,0,1
108,110,136,0,0
43,47,62,0,0
40,47,53,0,0
72,79,36,0,1
42,53,32,0,0
93,100,90,0,0
83,88,44,1,0
96,93,95,0,1
51,52,132,0,0
57,66,30,1,0
55,59,15,0,1
96,96,94,1,0
79,83,65,0,0
48,56,52,0,0
41,49,80,0,0
63,70,9,0,0
100,105,124,0,0
58,64,66,1,0
72,73,22,1,0
56,48,14,0,1
66,79,38,1,0
41,47,42,0,0
96,94,99,0,1
67,60,38,0,1
64,73,17,0,0
49,47,15,0,1
56,61,18,0,1
50,55,68,0,0
78,69,58,0,1
78,82,50,1,0
68,81,41,1,0
76,81,47,1,0
49,51,136,0,0
99,100,106,0,0
48,50,109,0,1
53,58,88,1,0
53,59,66,0,1
101,105,112,0,0
81,82,69,0,1
107,110,136,0,0
58,50,19,0,1
42,51,108,0,0
79,90,69,0,1
67,77,34,0,0
84,84,75,0,1
41,50,76,0,0
51,52,113,0,0
43,50,117,0,0
70,78,32,0,1
99,97,102,0,1
43,51,130,0,0
43,50,26,0,0
50,58,59,0,0
77,86,31,1,0
93,88,88,0,1
81,84,55,0,1
99,102,108,0,0
82,89,68,1,0
80,81,22,0,0
50,58,56,0,0
49,59,50,1,0
74,85,28,1,0
86,86,66,1,0
42,51,122,0,0
70,61,42,0,1
97,100,103,0,1
50,52,118,0,0
61,65,72,1,0
57,62,77,0,1
86,78,74,0,1
86,87,67,0,1
79,87,62,1,0
56,67,32,1,0
49,49,86,0,0
51,52,108,0,0
99,106,122,0,0
68,77,32,0,1
72,74,50,0,1
51,55,102,0,0
100,98,109,0,0
91,102,96,0,0
63,65,39,1,0
41,50,119,0,0
80,84,50,0,0
66,68,104,0,1
65,76,27,0,1
41,47,68,0,0
95,96,92,1,0
97,107,126,0,0
97,97,96,0,0
43,50,90,0,0
72,73,93,1,0
80,84,53,0,0
63,64,30,0,1
73,85,24,0,1
99,92,98,0,1
49,51,98,0,0
65,73,25,0,0
74,67,52,0,1
61,63,87,0,0
50,56,110,0,0
67,75,28,1,0
99,104,110,0,0
95,94,87,1,0
83,90,44,1,0
79,86,102,0,0
95,99,99,0,1
80,87,126,0,0
100,109,130,0,0
80,83,31,0,0
80,83,123,0,0
91,96,96,0,1
93,87,90,0,1
39,47,56,0,0
90,86,85,0,1
43,49,84,0,0
50,57,20,0,1
66,73,22,0,0
80,81,67,0,1
42,48,21,0,0
50,52,120,0,0
67,71,18,0,0
94,93,83,1,0
73,73,50,0,1
43,49,94,0,0
92,101,99,0,0
107,110,133,0,0
76,81,50,0,1
42,51,132,0,0
88,87,80,0,1
99,105,120,0,0
70,82,46,1,0
66,69,80,1,0
50,53,42,0,0
61,64,49,0,0
99,105,116,0,0
51,59,75,1,0
44,48,22,0,0
53,59,13,0,1
60,66,72,1,0
40,46,36,0,0
67,70,16,0,0
39,47,33,0,0
66,75,28,0,1
88,96,72,1,0
77,79,58,0,1
90,83,81,0,1
65,71,13,0,0
79,85,117,0,0
80,83,73,0,0
51,56,77,0,0
41,49,58,0,0
61,62,84,0,1
99,102,115,0,0
59,58,77,1,0
64,72,118,0,1
58,61,80,0,1
86,92,74,1,0
61,55,25,0,1
74,79,44,0,1
50,53,114,0,0
51,53,34,0,0
63,64,92,0,0
56,56,45,1,0
100,99,109,0,0
64,57,34,0,1
80,81,36,0,0
61,64,26,0,1
93,99,84,0,0
79,85,129,0,0
39,47,50,0,0
79,83,46,0,0
88,95,71,1,0
93,94,88,1,0
87,95,84,0,1
98,106,119,1,0
50,56,66,0,0
99,105,117,0,0
81,76,68,0,1
51,53,98,0,0
63,65,92,0,0
51,55,91,0,0
101,106,120,1,0
67,75,32,1,0
82,85,58,0,1
41,48,31,0,0
50,52,127,0,0
63,63,90,0,0
65,67,79,1,0
75,82,52,1,0
98,98,99,0,0
73,81,48,1,0
99,107,128,0,0
49,53,131,0,0
99,102,112,0,0
51,52,129,0,0
68,80,42,1,0
62,62,85,0,1
43,47,62,0,0
97,98,97,1,0
80,84,62,0,0
73,80,38,0,1
85,94,83,0,1
88,93,81,1,0
85,87,63,1,0
61,54,22,0,1
50,58,46,1,0
40,47,43,0,0
78,87,37,1,0
79,84,125,0,0
49,49,84,0,0
60,64,23,0,1
89,92,57,1,0
83,88,62,0,1
99,104,125,0,0
85,94,66,1,0
65,66,32,0,1
101,101,118,0,0
49,53,112,0,0
75,80,42,1,0
85,92,78,0,1
71,81,12,0,0
87,93,79,1,0
80,87,42,1,0
51,53,44,0,0
101,97,105,0,0
53,54,36,1,0
51,59,90,1,0
40,46,42,0,0
54,60,66,0,0
73,80,117,0,0
42,51,105,0,0
80,83,47,0,0
71,66,48,0,1
63,72,121,0,0
50,54,90,0,0
100,96,103,0,1
81,84,55,0,0
79,80,64,0,1
54,56,42,1,0
46,46,24,0,1
100,105,112,0,0
82,86,58,1,0
66,74,27,0,0
82,76,70,0,1
72,75,139,0,0
51,61,74,1,0
80,83,54,0,1
79,74,64,0,1
101,108,128,0,0
64,71,11,0,0
92,94,64,1,0
83,86,62,1,0
73,81,42,1,0
64,73,124,0,0
66,74,20,0,0
98,104,114,0,0
99,108,130,0,0
